Roll_No,Semester,Subject,Internal,External,Total,Grade
IT2024019,1,Communication Skills,12,28,40,C
IT2024019,1,Digital Electronics,13,31,44,C
IT2024019,1,Mathematics I,14,33,47,C
IT2024019,1,Python Programming,12,32,44,C
IT2024019,2,Data Structures,12,25,37,F
IT2024019,2,Database Management Systems,12,34,46,C
IT2024019,2,Statistics,14,31,45,C
IT2024019,2,Web Development,14,29,43,C
IT2024019,3,Computer Networks,10,36,46,C
IT2024019,3,Operating Systems,17,25,42,C
IT2024019,3,Python for Data Analytics,16,31,47,C
IT2024019,3,Software Engineering,11,32,43,C
IT2024020,1,Communication Skills,25,48,73,A
IT2024020,1,Digital Electronics,24,55,79,A
IT2024020,1,Mathematics I,25,51,76,A
IT2024020,1,Python Programming,24,53,77,A
IT2024020,2,Data Structures,24,55,79,A
IT2024020,2,Database Management Systems,25,52,77,A
IT2024020,2,Statistics,22,51,73,A
IT2024020,2,Web Development,24,52,76,A
IT2024020,3,Computer Networks,20,51,71,A
IT2024020,3,Operating Systems,26,49,75,A
IT2024020,3,Python for Data Analytics,25,53,78,A
IT2024020,3,Software Engineering,26,57,83,A+
IT2024021,1,Communication Skills,17,33,50,B
IT2024021,1,Digital Electronics,17,35,52,B
IT2024021,1,Mathematics I,17,38,55,B
IT2024021,1,Python Programming,14,35,49,C
IT2024021,2,Data Structures,16,36,52,B
IT2024021,2,Database Management Systems,16,39,55,B
IT2024021,2,Statistics,17,35,52,B
IT2024021,2,Web Development,18,39,57,B
IT2024021,3,Computer Networks,15,37,52,B
IT2024021,3,Operating Systems,19,43,62,B+
IT2024021,3,Python for Data Analytics,19,35,54,B
IT2024021,3,Software Engineering,15,38,53,B
IT2024022,1,Communication Skills,22,45,67,B+
IT2024022,1,Digital Electronics,23,49,72,A
IT2024022,1,Mathematics I,20,56,76,A
IT2024022,1,Python Programming,20,53,73,A
IT2024022,2,Data Structures,22,56,78,A
IT2024022,2,Database Management Systems,21,58,79,A
IT2024022,2,Statistics,22,50,72,A
IT2024022,2,Web Development,21,53,74,A
IT2024022,3,Computer Networks,21,57,78,A
IT2024022,3,Operating Systems,22,50,72,A
IT2024022,3,Python for Data Analytics,21,54,75,A
IT2024022,3,Software Engineering,26,54,80,A+
IT2024023,1,Communication Skills,15,41,56,B
IT2024023,1,Digital Electronics,19,47,66,B+
IT2024023,1,Mathematics I,18,46,64,B+
IT2024023,1,Python Programming,16,34,50,B
IT2024023,2,Data Structures,18,45,63,B+
IT2024023,2,Database Management Systems,18,38,56,B
IT2024023,2,Statistics,17,48,65,B+
IT2024023,2,Web Development,17,43,60,B+
IT2024023,3,Computer Networks,15,36,51,B
IT2024023,3,Operating Systems,16,43,59,B
IT2024023,3,Python for Data Analytics,20,41,61,B+
IT2024023,3,Software Engineering,18,48,66,B+
IT2024024,1,Communication Skills,26,58,84,A+
IT2024024,1,Digital Electronics,23,50,73,A
IT2024024,1,Mathematics I,24,52,76,A
IT2024024,1,Python Programming,23,52,75,A
IT2024024,2,Data Structures,24,54,78,A
IT2024024,2,Database Management Systems,25,57,82,A+
IT2024024,2,Statistics,23,58,81,A+
IT2024024,2,Web Development,25,60,85,A+
IT2024024,3,Computer Networks,26,53,79,A
IT2024024,3,Operating Systems,24,57,81,A+
IT2024024,3,Python for Data Analytics,22,57,79,A
IT2024024,3,Software Engineering,25,52,77,A
IT2024025,1,Communication Skills,20,47,67,B+
IT2024025,1,Digital Electronics,23,52,75,A
IT2024025,1,Mathematics I,22,52,74,A
IT2024025,1,Python Programming,21,55,76,A
IT2024025,2,Data Structures,23,54,77,A
IT2024025,2,Database Management Systems,24,55,79,A
IT2024025,2,Statistics,24,51,75,A
IT2024025,2,Web Development,23,57,80,A+
IT2024025,3,Computer Networks,23,50,73,A
IT2024025,3,Operating Systems,22,56,78,A
IT2024025,3,Python for Data Analytics,23,55,78,A
IT2024025,3,Software Engineering,24,58,82,A+
IT2024026,1,Communication Skills,19,42,61,B+
IT2024026,1,Digital Electronics,19,43,62,B+
IT2024026,1,Mathematics I,16,40,56,B
IT2024026,1,Python Programming,17,38,55,B
IT2024026,2,Data Structures,18,36,54,B
IT2024026,2,Database Management Systems,17,47,64,B+
IT2024026,2,Statistics,17,38,55,B
IT2024026,2,Web Development,16,40,56,B
IT2024026,3,Computer Networks,16,36,52,B
IT2024026,3,Operating Systems,19,47,66,B+
IT2024026,3,Python for Data Analytics,16,47,63,B+
IT2024026,3,Software Engineering,17,41,58,B
IT2024027,1,Communication Skills,16,34,50,B
IT2024027,1,Digital Electronics,17,35,52,B
IT2024027,1,Mathematics I,17,39,56,B
IT2024027,1,Python Programming,20,43,63,B+
IT2024027,2,Data Structures,20,40,60,B+
IT2024027,2,Database Management Systems,21,44,65,B+
IT2024027,2,Statistics,20,36,56,B
IT2024027,2,Web Development,17,46,63,B+
IT2024027,3,Computer Networks,19,42,61,B+
IT2024027,3,Operating Systems,16,36,52,B
IT2024027,3,Python for Data Analytics,21,40,61,B+
IT2024027,3,Software Engineering,19,36,55,B
IT2024028,1,Communication Skills,23,51,74,A
IT2024028,1,Digital Electronics,22,52,74,A
IT2024028,1,Mathematics I,24,57,81,A+
IT2024028,1,Python Programming,24,60,84,A+
IT2024028,2,Data Structures,23,56,79,A
IT2024028,2,Database Management Systems,24,49,73,A
IT2024028,2,Statistics,21,46,67,B+
IT2024028,2,Web Development,22,58,80,A+
IT2024028,3,Computer Networks,24,54,78,A
IT2024028,3,Operating Systems,23,56,79,A
IT2024028,3,Python for Data Analytics,20,50,70,A
IT2024028,3,Software Engineering,20,49,69,B+
IT2024029,1,Communication Skills,16,30,46,C
IT2024029,1,Digital Electronics,11,27,38,F
IT2024029,1,Mathematics I,13,30,43,C
IT2024029,1,Python Programming,14,33,47,C
IT2024029,2,Data Structures,12,28,40,C
IT2024029,2,Database Management Systems,16,25,41,C
IT2024029,2,Statistics,16,31,47,C
IT2024029,2,Web Development,15,31,46,C
IT2024029,3,Computer Networks,10,29,39,F
IT2024029,3,Operating Systems,15,38,53,B
IT2024029,3,Python for Data Analytics,18,26,44,C
IT2024029,3,Software Engineering,16,37,53,B
IT2024030,1,Communication Skills,26,62,88,A+
IT2024030,1,Digital Electronics,29,61,90,O
IT2024030,1,Mathematics I,27,59,86,A+
IT2024030,1,Python Programming,27,68,95,O
IT2024030,2,Data Structures,26,59,85,A+
IT2024030,2,Database Management Systems,28,65,93,O
IT2024030,2,Statistics,30,60,90,O
IT2024030,2,Web Development,26,53,79,A
IT2024030,3,Computer Networks,27,60,87,A+
IT2024030,3,Operating Systems,28,60,88,A+
IT2024030,3,Python for Data Analytics,29,62,91,O
IT2024030,3,Software Engineering,26,64,90,O
IT2024031,1,Communication Skills,20,36,56,B
IT2024031,1,Digital Electronics,20,35,55,B
IT2024031,1,Mathematics I,19,39,58,B
IT2024031,1,Python Programming,19,40,59,B
IT2024031,2,Data Structures,19,41,60,B+
IT2024031,2,Database Management Systems,19,38,57,B
IT2024031,2,Statistics,20,38,58,B
IT2024031,2,Web Development,23,38,61,B+
IT2024031,3,Computer Networks,21,39,60,B+
IT2024031,3,Operating Systems,17,41,58,B
IT2024031,3,Python for Data Analytics,22,37,59,B
IT2024031,3,Software Engineering,16,40,56,B
IT2024032,1,Communication Skills,15,38,53,B
IT2024032,1,Digital Electronics,21,41,62,B+
IT2024032,1,Mathematics I,14,43,57,B
IT2024032,1,Python Programming,17,41,58,B
IT2024032,2,Data Structures,18,46,64,B+
IT2024032,2,Database Management Systems,17,40,57,B
IT2024032,2,Statistics,19,47,66,B+
IT2024032,2,Web Development,18,40,58,B
IT2024032,3,Computer Networks,17,39,56,B
IT2024032,3,Operating Systems,18,42,60,B+
IT2024032,3,Python for Data Analytics,18,46,64,B+
IT2024032,3,Software Engineering,21,40,61,B+
IT2024033,1,Communication Skills,24,55,79,A
IT2024033,1,Digital Electronics,22,47,69,B+
IT2024033,1,Mathematics I,24,50,74,A
IT2024033,1,Python Programming,22,50,72,A
IT2024033,2,Data Structures,23,58,81,A+
IT2024033,2,Database Management Systems,24,56,80,A+
IT2024033,2,Statistics,21,54,75,A
IT2024033,2,Web Development,24,57,81,A+
IT2024033,3,Computer Networks,26,58,84,A+
IT2024033,3,Operating Systems,22,54,76,A
IT2024033,3,Python for Data Analytics,23,53,76,A
IT2024033,3,Software Engineering,21,52,73,A
IT2024034,1,Communication Skills,18,46,64,B+
IT2024034,1,Digital Electronics,18,37,55,B
IT2024034,1,Mathematics I,18,48,66,B+
IT2024034,1,Python Programming,17,40,57,B
IT2024034,2,Data Structures,17,45,62,B+
IT2024034,2,Database Management Systems,22,44,66,B+
IT2024034,2,Statistics,18,40,58,B
IT2024034,2,Web Development,17,42,59,B
IT2024034,3,Computer Networks,19,46,65,B+
IT2024034,3,Operating Systems,17,41,58,B
IT2024034,3,Python for Data Analytics,18,42,60,B+
IT2024034,3,Software Engineering,18,40,58,B
IT2024035,1,Communication Skills,12,36,48,C
IT2024035,1,Digital Electronics,12,31,43,C
IT2024035,1,Mathematics I,15,32,47,C
IT2024035,1,Python Programming,13,26,39,F
IT2024035,2,Data Structures,12,26,38,F
IT2024035,2,Database Management Systems,15,28,43,C
IT2024035,2,Statistics,13,37,50,B
IT2024035,2,Web Development,14,34,48,C
IT2024035,3,Computer Networks,13,34,47,C
IT2024035,3,Operating Systems,15,26,41,C
IT2024035,3,Python for Data Analytics,14,38,52,B
IT2024035,3,Software Engineering,12,35,47,C
IT2024036,1,Communication Skills,19,39,58,B
IT2024036,1,Digital Electronics,21,40,61,B+
IT2024036,1,Mathematics I,17,45,62,B+
IT2024036,1,Python Programming,17,44,61,B+
IT2024036,2,Data Structures,19,44,63,B+
IT2024036,2,Database Management Systems,19,46,65,B+
IT2024036,2,Statistics,18,42,60,B+
IT2024036,2,Web Development,21,43,64,B+
IT2024036,3,Computer Networks,16,48,64,B+
IT2024036,3,Operating Systems,18,42,60,B+
IT2024036,3,Python for Data Analytics,15,46,61,B+
IT2024036,3,Software Engineering,22,37,59,B
IT2024037,1,Communication Skills,22,54,76,A
IT2024037,1,Digital Electronics,23,53,76,A
IT2024037,1,Mathematics I,22,52,74,A
IT2024037,1,Python Programming,22,56,78,A
IT2024037,2,Data Structures,24,51,75,A
IT2024037,2,Database Management Systems,22,54,76,A
IT2024037,2,Statistics,21,53,74,A
IT2024037,2,Web Development,22,47,69,B+
IT2024037,3,Computer Networks,23,49,72,A
IT2024037,3,Operating Systems,21,54,75,A
IT2024037,3,Python for Data Analytics,21,52,73,A
IT2024037,3,Software Engineering,24,55,79,A
IT2024038,1,Communication Skills,18,43,61,B+
IT2024038,1,Digital Electronics,20,43,63,B+
IT2024038,1,Mathematics I,19,42,61,B+
IT2024038,1,Python Programming,21,48,69,B+
IT2024038,2,Data Structures,15,44,59,B
IT2024038,2,Database Management Systems,17,44,61,B+
IT2024038,2,Statistics,19,45,64,B+
IT2024038,2,Web Development,22,48,70,A
IT2024038,3,Computer Networks,20,46,66,B+
IT2024038,3,Operating Systems,21,43,64,B+
IT2024038,3,Python for Data Analytics,21,43,64,B+
IT2024038,3,Software Engineering,16,36,52,B
IT2024039,1,Communication Skills,20,43,63,B+
IT2024039,1,Digital Electronics,18,41,59,B
IT2024039,1,Mathematics I,14,43,57,B
IT2024039,1,Python Programming,16,41,57,B
IT2024039,2,Data Structures,17,33,50,B
IT2024039,2,Database Management Systems,15,43,58,B
IT2024039,2,Statistics,16,39,55,B
IT2024039,2,Web Development,18,45,63,B+
IT2024039,3,Computer Networks,20,47,67,B+
IT2024039,3,Operating Systems,15,44,59,B
IT2024039,3,Python for Data Analytics,20,37,57,B
IT2024039,3,Software Engineering,16,35,51,B
IT2024040,1,Communication Skills,18,37,55,B
IT2024040,1,Digital Electronics,19,47,66,B+
IT2024040,1,Mathematics I,20,41,61,B+
IT2024040,1,Python Programming,16,41,57,B
IT2024040,2,Data Structures,18,35,53,B
IT2024040,2,Database Management Systems,16,41,57,B
IT2024040,2,Statistics,16,43,59,B
IT2024040,2,Web Development,19,46,65,B+
IT2024040,3,Computer Networks,21,42,63,B+
IT2024040,3,Operating Systems,18,42,60,B+
IT2024040,3,Python for Data Analytics,19,38,57,B
IT2024040,3,Software Engineering,17,40,57,B
IT2024041,1,Communication Skills,25,50,75,A
IT2024041,1,Digital Electronics,25,55,80,A+
IT2024041,1,Mathematics I,23,56,79,A
IT2024041,1,Python Programming,23,43,66,B+
IT2024041,2,Data Structures,24,53,77,A
IT2024041,2,Database Management Systems,25,51,76,A
IT2024041,2,Statistics,21,48,69,B+
IT2024041,2,Web Development,23,44,67,B+
IT2024041,3,Computer Networks,26,50,76,A
IT2024041,3,Operating Systems,23,49,72,A
IT2024041,3,Python for Data Analytics,23,49,72,A
IT2024041,3,Software Engineering,22,53,75,A
IT2024042,1,Communication Skills,21,39,60,B+
IT2024042,1,Digital Electronics,19,42,61,B+
IT2024042,1,Mathematics I,22,37,59,B
IT2024042,1,Python Programming,21,43,64,B+
IT2024042,2,Data Structures,20,44,64,B+
IT2024042,2,Database Management Systems,17,46,63,B+
IT2024042,2,Statistics,21,45,66,B+
IT2024042,2,Web Development,19,38,57,B
IT2024042,3,Computer Networks,22,46,68,B+
IT2024042,3,Operating Systems,20,42,62,B+
IT2024042,3,Python for Data Analytics,18,43,61,B+
IT2024042,3,Software Engineering,20,36,56,B
IT2024043,1,Communication Skills,10,32,42,C
IT2024043,1,Digital Electronics,10,29,39,F
IT2024043,1,Mathematics I,10,30,40,C
IT2024043,1,Python Programming,10,33,43,C
IT2024043,2,Data Structures,14,34,48,C
IT2024043,2,Database Management Systems,10,35,45,C
IT2024043,2,Statistics,11,37,48,C
IT2024043,2,Web Development,10,29,39,F
IT2024043,3,Computer Networks,11,35,46,C
IT2024043,3,Operating Systems,10,38,48,C
IT2024043,3,Python for Data Analytics,10,37,47,C
IT2024043,3,Software Engineering,13,33,46,C
IT2024044,1,Communication Skills,20,47,67,B+
IT2024044,1,Digital Electronics,22,57,79,A
IT2024044,1,Mathematics I,23,51,74,A
IT2024044,1,Python Programming,23,50,73,A
IT2024044,2,Data Structures,23,53,76,A
IT2024044,2,Database Management Systems,21,49,70,A
IT2024044,2,Statistics,22,50,72,A
IT2024044,2,Web Development,23,48,71,A
IT2024044,3,Computer Networks,21,54,75,A
IT2024044,3,Operating Systems,24,54,78,A
IT2024044,3,Python for Data Analytics,24,50,74,A
IT2024044,3,Software Engineering,21,50,71,A
IT2024045,1,Communication Skills,26,60,86,A+
IT2024045,1,Digital Electronics,25,59,84,A+
IT2024045,1,Mathematics I,28,70,98,O
IT2024045,1,Python Programming,26,70,96,O
IT2024045,2,Data Structures,27,70,97,O
IT2024045,2,Database Management Systems,27,62,89,A+
IT2024045,2,Statistics,26,60,86,A+
IT2024045,2,Web Development,27,65,92,O
IT2024045,3,Computer Networks,28,68,96,O
IT2024045,3,Operating Systems,24,61,85,A+
IT2024045,3,Python for Data Analytics,29,68,97,O
IT2024045,3,Software Engineering,24,61,85,A+
IT2024046,1,Communication Skills,19,45,64,B+
IT2024046,1,Digital Electronics,18,46,64,B+
IT2024046,1,Mathematics I,20,37,57,B
IT2024046,1,Python Programming,16,42,58,B
IT2024046,2,Data Structures,18,44,62,B+
IT2024046,2,Database Management Systems,17,43,60,B+
IT2024046,2,Statistics,18,34,52,B
IT2024046,2,Web Development,18,44,62,B+
IT2024046,3,Computer Networks,17,40,57,B
IT2024046,3,Operating Systems,16,47,63,B+
IT2024046,3,Python for Data Analytics,19,47,66,B+
IT2024046,3,Software Engineering,18,42,60,B+
IT2024047,1,Communication Skills,18,40,58,B
IT2024047,1,Digital Electronics,21,44,65,B+
IT2024047,1,Mathematics I,19,47,66,B+
IT2024047,1,Python Programming,21,46,67,B+
IT2024047,2,Data Structures,21,41,62,B+
IT2024047,2,Database Management Systems,22,45,67,B+
IT2024047,2,Statistics,19,44,63,B+
IT2024047,2,Web Development,20,37,57,B
IT2024047,3,Computer Networks,21,44,65,B+
IT2024047,3,Operating Systems,20,44,64,B+
IT2024047,3,Python for Data Analytics,19,45,64,B+
IT2024047,3,Software Engineering,20,40,60,B+
IT2024048,1,Communication Skills,19,45,64,B+
IT2024048,1,Digital Electronics,17,39,56,B
IT2024048,1,Mathematics I,19,42,61,B+
IT2024048,1,Python Programming,17,41,58,B
IT2024048,2,Data Structures,19,41,60,B+
IT2024048,2,Database Management Systems,15,44,59,B
IT2024048,2,Statistics,18,43,61,B+
IT2024048,2,Web Development,16,31,47,C
IT2024048,3,Computer Networks,20,36,56,B
IT2024048,3,Operating Systems,16,45,61,B+
IT2024048,3,Python for Data Analytics,17,48,65,B+
IT2024048,3,Software Engineering,19,36,55,B
IT2024049,1,Communication Skills,22,57,79,A
IT2024049,1,Digital Electronics,22,50,72,A
IT2024049,1,Mathematics I,23,55,78,A
IT2024049,1,Python Programming,21,53,74,A
IT2024049,2,Data Structures,19,52,71,A
IT2024049,2,Database Management Systems,21,50,71,A
IT2024049,2,Statistics,24,49,73,A
IT2024049,2,Web Development,24,52,76,A
IT2024049,3,Computer Networks,21,57,78,A
IT2024049,3,Operating Systems,23,54,77,A
IT2024049,3,Python for Data Analytics,22,50,72,A
IT2024049,3,Software Engineering,23,50,73,A
IT2024050,1,Communication Skills,15,32,47,C
IT2024050,1,Digital Electronics,14,24,38,F
IT2024050,1,Mathematics I,15,35,50,B
IT2024050,1,Python Programming,14,35,49,C
IT2024050,2,Data Structures,17,35,52,B
IT2024050,2,Database Management Systems,17,32,49,C
IT2024050,2,Statistics,14,31,45,C
IT2024050,2,Web Development,17,32,49,C
IT2024050,3,Computer Networks,17,29,46,C
IT2024050,3,Operating Systems,12,33,45,C
IT2024050,3,Python for Data Analytics,18,36,54,B
IT2024050,3,Software Engineering,12,30,42,C
IT2024051,1,Communication Skills,24,48,72,A
IT2024051,1,Digital Electronics,23,48,71,A
IT2024051,1,Mathematics I,22,45,67,B+
IT2024051,1,Python Programming,18,50,68,B+
IT2024051,2,Data Structures,22,51,73,A
IT2024051,2,Database Management Systems,25,48,73,A
IT2024051,2,Statistics,24,53,77,A
IT2024051,2,Web Development,20,56,76,A
IT2024051,3,Computer Networks,21,51,72,A
IT2024051,3,Operating Systems,22,48,70,A
IT2024051,3,Python for Data Analytics,24,48,72,A
IT2024051,3,Software Engineering,23,56,79,A
IT2024052,1,Communication Skills,16,31,47,C
IT2024052,1,Digital Electronics,14,24,38,F
IT2024052,1,Mathematics I,15,33,48,C
IT2024052,1,Python Programming,15,35,50,B
IT2024052,2,Data Structures,19,36,55,B
IT2024052,2,Database Management Systems,15,33,48,C
IT2024052,2,Statistics,13,37,50,B
IT2024052,2,Web Development,16,34,50,B
IT2024052,3,Computer Networks,17,27,44,C
IT2024052,3,Operating Systems,16,36,52,B
IT2024052,3,Python for Data Analytics,17,31,48,C
IT2024052,3,Software Engineering,10,37,47,C
IT2024053,1,Communication Skills,29,61,90,O
IT2024053,1,Digital Electronics,29,57,86,A+
IT2024053,1,Mathematics I,27,58,85,A+
IT2024053,1,Python Programming,27,66,93,O
IT2024053,2,Data Structures,27,64,91,O
IT2024053,2,Database Management Systems,26,70,96,O
IT2024053,2,Statistics,27,65,92,O
IT2024053,2,Web Development,28,64,92,O
IT2024053,3,Computer Networks,30,69,99,O
IT2024053,3,Operating Systems,25,64,89,A+
IT2024053,3,Python for Data Analytics,26,56,82,A+
IT2024053,3,Software Engineering,29,70,99,O
IT2024054,1,Communication Skills,24,55,79,A
IT2024054,1,Digital Electronics,22,48,70,A
IT2024054,1,Mathematics I,24,47,71,A
IT2024054,1,Python Programming,23,50,73,A
IT2024054,2,Data Structures,23,52,75,A
IT2024054,2,Database Management Systems,23,50,73,A
IT2024054,2,Statistics,22,58,80,A+
IT2024054,2,Web Development,24,58,82,A+
IT2024054,3,Computer Networks,24,53,77,A
IT2024054,3,Operating Systems,20,52,72,A
IT2024054,3,Python for Data Analytics,24,49,73,A
IT2024054,3,Software Engineering,26,48,74,A
IT2024055,1,Communication Skills,21,38,59,B
IT2024055,1,Digital Electronics,22,42,64,B+
IT2024055,1,Mathematics I,18,40,58,B
IT2024055,1,Python Programming,23,40,63,B+
IT2024055,2,Data Structures,21,36,57,B
IT2024055,2,Database Management Systems,21,42,63,B+
IT2024055,2,Statistics,22,40,62,B+
IT2024055,2,Web Development,22,42,64,B+
IT2024055,3,Computer Networks,19,48,67,B+
IT2024055,3,Operating Systems,21,36,57,B
IT2024055,3,Python for Data Analytics,22,43,65,B+
IT2024055,3,Software Engineering,22,39,61,B+
IT2024056,1,Communication Skills,25,51,76,A
IT2024056,1,Digital Electronics,27,54,81,A+
IT2024056,1,Mathematics I,26,56,82,A+
IT2024056,1,Python Programming,27,46,73,A
IT2024056,2,Data Structures,25,52,77,A
IT2024056,2,Database Management Systems,26,59,85,A+
IT2024056,2,Statistics,25,49,74,A
IT2024056,2,Web Development,26,49,75,A
IT2024056,3,Computer Networks,26,51,77,A
IT2024056,3,Operating Systems,26,49,75,A
IT2024056,3,Python for Data Analytics,26,49,75,A
IT2024056,3,Software Engineering,26,57,83,A+
IT2024057,1,Communication Skills,20,39,59,B
IT2024057,1,Digital Electronics,17,42,59,B
IT2024057,1,Mathematics I,20,49,69,B+
IT2024057,1,Python Programming,19,45,64,B+
IT2024057,2,Data Structures,17,45,62,B+
IT2024057,2,Database Management Systems,19,39,58,B
IT2024057,2,Statistics,20,54,74,A
IT2024057,2,Web Development,20,47,67,B+
IT2024057,3,Computer Networks,17,47,64,B+
IT2024057,3,Operating Systems,21,37,58,B
IT2024057,3,Python for Data Analytics,20,48,68,B+
IT2024057,3,Software Engineering,18,47,65,B+
IT2024058,1,Communication Skills,16,41,57,B
IT2024058,1,Digital Electronics,17,31,48,C
IT2024058,1,Mathematics I,20,35,55,B
IT2024058,1,Python Programming,17,43,60,B+
IT2024058,2,Data Structures,18,42,60,B+
IT2024058,2,Database Management Systems,16,43,59,B
IT2024058,2,Statistics,15,42,57,B
IT2024058,2,Web Development,18,42,60,B+
IT2024058,3,Computer Networks,19,44,63,B+
IT2024058,3,Operating Systems,17,40,57,B
IT2024058,3,Python for Data Analytics,20,43,63,B+
IT2024058,3,Software Engineering,16,37,53,B
IT2024059,1,Communication Skills,14,36,50,B
IT2024059,1,Digital Electronics,14,29,43,C
IT2024059,1,Mathematics I,11,29,40,C
IT2024059,1,Python Programming,13,24,37,F
IT2024059,2,Data Structures,13,35,48,C
IT2024059,2,Database Management Systems,10,38,48,C
IT2024059,2,Statistics,11,33,44,C
IT2024059,2,Web Development,13,34,47,C
IT2024059,3,Computer Networks,13,27,40,C
IT2024059,3,Operating Systems,12,36,48,C
IT2024059,3,Python for Data Analytics,10,29,39,F
IT2024059,3,Software Engineering,13,37,50,B
IT2024060,1,Communication Skills,22,52,74,A
IT2024060,1,Digital Electronics,19,43,62,B+
IT2024060,1,Mathematics I,18,40,58,B
IT2024060,1,Python Programming,20,36,56,B
IT2024060,2,Data Structures,19,47,66,B+
IT2024060,2,Database Management Systems,20,43,63,B+
IT2024060,2,Statistics,21,39,60,B+
IT2024060,2,Web Development,18,43,61,B+
IT2024060,3,Computer Networks,21,42,63,B+
IT2024060,3,Operating Systems,19,45,64,B+
IT2024060,3,Python for Data Analytics,22,37,59,B
IT2024060,3,Software Engineering,16,41,57,B
IT2025001,1,Communication Skills,20,45,65,B+
IT2025001,1,Digital Electronics,20,41,61,B+
IT2025001,1,Mathematics I,18,38,56,B
IT2025001,1,Python Programming,20,40,60,B+
IT2025001,2,Data Structures,15,40,55,B
IT2025001,2,Database Management Systems,21,48,69,B+
IT2025001,2,Statistics,22,39,61,B+
IT2025001,2,Web Development,18,39,57,B
IT2025002,1,Communication Skills,25,57,82,A+
IT2025002,1,Digital Electronics,25,54,79,A
IT2025002,1,Mathematics I,23,49,72,A
IT2025002,1,Python Programming,24,56,80,A+
IT2025002,2,Data Structures,26,48,74,A
IT2025002,2,Database Management Systems,25,53,78,A
IT2025002,2,Statistics,20,53,73,A
IT2025002,2,Web Development,23,55,78,A
IT2025003,1,Communication Skills,18,43,61,B+
IT2025003,1,Digital Electronics,20,38,58,B
IT2025003,1,Mathematics I,19,38,57,B
IT2025003,1,Python Programming,23,41,64,B+
IT2025003,2,Data Structures,20,37,57,B
IT2025003,2,Database Management Systems,22,40,62,B+
IT2025003,2,Statistics,19,47,66,B+
IT2025003,2,Web Development,21,36,57,B
IT2025004,1,Communication Skills,19,45,64,B+
IT2025004,1,Digital Electronics,18,40,58,B
IT2025004,1,Mathematics I,19,39,58,B
IT2025004,1,Python Programming,18,39,57,B
IT2025004,2,Data Structures,17,43,60,B+
IT2025004,2,Database Management Systems,20,36,56,B
IT2025004,2,Statistics,20,45,65,B+
IT2025004,2,Web Development,19,42,61,B+
IT2025005,1,Communication Skills,28,58,86,A+
IT2025005,1,Digital Electronics,30,65,95,O
IT2025005,1,Mathematics I,28,66,94,O
IT2025005,1,Python Programming,24,66,90,O
IT2025005,2,Data Structures,29,68,97,O
IT2025005,2,Database Management Systems,29,69,98,O
IT2025005,2,Statistics,27,56,83,A+
IT2025005,2,Web Development,28,68,96,O
IT2025006,1,Communication Skills,26,58,84,A+
IT2025006,1,Digital Electronics,23,60,83,A+
IT2025006,1,Mathematics I,25,55,80,A+
IT2025006,1,Python Programming,24,64,88,A+
IT2025006,2,Data Structures,25,48,73,A
IT2025006,2,Database Management Systems,25,58,83,A+
IT2025006,2,Statistics,22,56,78,A
IT2025006,2,Web Development,25,58,83,A+
IT2025007,1,Communication Skills,18,36,54,B
IT2025007,1,Digital Electronics,16,39,55,B
IT2025007,1,Mathematics I,20,43,63,B+
IT2025007,1,Python Programming,17,38,55,B
IT2025007,2,Data Structures,15,37,52,B
IT2025007,2,Database Management Systems,22,35,57,B
IT2025007,2,Statistics,16,38,54,B
IT2025007,2,Web Development,20,41,61,B+
IT2025008,1,Communication Skills,17,44,61,B+
IT2025008,1,Digital Electronics,20,39,59,B
IT2025008,1,Mathematics I,17,44,61,B+
IT2025008,1,Python Programming,18,42,60,B+
IT2025008,2,Data Structures,15,44,59,B
IT2025008,2,Database Management Systems,22,40,62,B+
IT2025008,2,Statistics,22,47,69,B+
IT2025008,2,Web Development,17,43,60,B+
IT2025009,1,Communication Skills,21,45,66,B+
IT2025009,1,Digital Electronics,18,37,55,B
IT2025009,1,Mathematics I,20,41,61,B+
IT2025009,1,Python Programming,20,44,64,B+
IT2025009,2,Data Structures,21,40,61,B+
IT2025009,2,Database Management Systems,18,36,54,B
IT2025009,2,Statistics,17,42,59,B
IT2025009,2,Web Development,21,43,64,B+
IT2025010,1,Communication Skills,25,57,82,A+
IT2025010,1,Digital Electronics,27,61,88,A+
IT2025010,1,Mathematics I,29,59,88,A+
IT2025010,1,Python Programming,28,62,90,O
IT2025010,2,Data Structures,26,63,89,A+
IT2025010,2,Database Management Systems,25,64,89,A+
IT2025010,2,Statistics,25,58,83,A+
IT2025010,2,Web Development,30,57,87,A+
IT2025011,1,Communication Skills,18,44,62,B+
IT2025011,1,Digital Electronics,19,43,62,B+
IT2025011,1,Mathematics I,18,41,59,B
IT2025011,1,Python Programming,22,44,66,B+
IT2025011,2,Data Structures,17,46,63,B+
IT2025011,2,Database Management Systems,16,47,63,B+
IT2025011,2,Statistics,20,46,66,B+
IT2025011,2,Web Development,19,39,58,B
IT2025012,1,Communication Skills,15,41,56,B
IT2025012,1,Digital Electronics,15,42,57,B
IT2025012,1,Mathematics I,15,41,56,B
IT2025012,1,Python Programming,16,43,59,B
IT2025012,2,Data Structures,17,47,64,B+
IT2025012,2,Database Management Systems,18,36,54,B
IT2025012,2,Statistics,17,38,55,B
IT2025012,2,Web Development,15,40,55,B
IT2025013,1,Communication Skills,27,66,93,O
